Product Id, Sku, Name, Description, Short Description, Manufacturer, Create At, Updated At, Price, Meta Title
91407,"TAR-4111246-01-3 months","Navy Cargo Trousers-3 months","<p><a href=""/designers/t-designers/tartine-et-chocolat.html"">Tartine et Chocolat</a> navy cargo trousers feature an elasticated waist, two pockets, one with branding and turn up hemlines. Made from 100% cotton. Machine wash at 30 degrees.</p>
<p>These great smart casual navy cargo trousers from <a href=""/designers/t-designers/tartine-et-chocolat.html""><strong>Tartine et Chocolat</strong></a> are a great item for any little boy to own. The classic navy colour means these trousers are very adaptable and will go with almost anything and the 100% cotton composition will ensure he is comfortable whilst looking incredibly stylish too. To complete the look team with this <a href=""/babies/products/t-shirts-tops/white-tee-with-horse-branding.html""><strong>Burberry white tee with horse branding</strong></a> and these <a href=""/babies/products/shoes-1/white-and-grey-europa-velcro-trainers.html""><strong>Lacoste White and grey Europa velcro trainers.</strong></a></p>",TAR-4111246-01,31,"2012-02-01 09:09:10","2012-02-01 09:09:10",58.0000,"Tartine et Chocolat Baby Boys Navy Cargo Trousers"
91408,"TAR-4111246-01-6 months","Navy Cargo Trousers-6 months","<p><a href=""/designers/t-designers/tartine-et-chocolat.html"">Tartine et Chocolat</a> navy cargo trousers feature an elasticated waist, two pockets, one with branding and turn up hemlines. Made from 100% cotton. Machine wash at 30 degrees.</p>
<p>These great smart casual navy cargo trousers from <a href=""/designers/t-designers/tartine-et-chocolat.html""><strong>Tartine et Chocolat</strong></a> are a great item for any little boy to own. The classic navy colour means these trousers are very adaptable and will go with almost anything and the 100% cotton composition will ensure he is comfortable whilst looking incredibly stylish too. To complete the look team with this <a href=""/babies/products/t-shirts-tops/white-tee-with-horse-branding.html""><strong>Burberry white tee with horse branding</strong></a> and these <a href=""/babies/products/shoes-1/white-and-grey-europa-velcro-trainers.html""><strong>Lacoste White and grey Europa velcro trainers.</strong></a></p>",TAR-4111246-01,31,"2012-02-01 09:09:40","2012-02-01 09:09:40",58.0000,"Tartine et Chocolat Baby Boys Navy Cargo Trousers"
91409,"TAR-4111246-01-1 year","Navy Cargo Trousers-1 year","<p><a href=""/designers/t-designers/tartine-et-chocolat.html"">Tartine et Chocolat</a> navy cargo trousers feature an elasticated waist, two pockets, one with branding and turn up hemlines. Made from 100% cotton. Machine wash at 30 degrees.</p>
<p>These great smart casual navy cargo trousers from <a href=""/designers/t-designers/tartine-et-chocolat.html""><strong>Tartine et Chocolat</strong></a> are a great item for any little boy to own. The classic navy colour means these trousers are very adaptable and will go with almost anything and the 100% cotton composition will ensure he is comfortable whilst looking incredibly stylish too. To complete the look team with this <a href=""/babies/products/t-shirts-tops/white-tee-with-horse-branding.html""><strong>Burberry white tee with horse branding</strong></a> and these <a href=""/babies/products/shoes-1/white-and-grey-europa-velcro-trainers.html""><strong>Lacoste White and grey Europa velcro trainers.</strong></a></p>",TAR-4111246-01,31,"2012-02-01 09:09:50","2012-02-01 09:09:50",58.0000,"Tartine et Chocolat Baby Boys Navy Cargo Trousers"
91410,"TAR-4111246-01-18 months","Navy Cargo Trousers-18 months","<p><a href=""/designers/t-designers/tartine-et-chocolat.html"">Tartine et Chocolat</a> navy cargo trousers feature an elasticated waist, two pockets, one with branding and turn up hemlines. Made from 100% cotton. Machine wash at 30 degrees.</p>
<p>These great smart casual navy cargo trousers from <a href=""/designers/t-designers/tartine-et-chocolat.html""><strong>Tartine et Chocolat</strong></a> are a great item for any little boy to own. The classic navy colour means these trousers are very adaptable and will go with almost anything and the 100% cotton composition will ensure he is comfortable whilst looking incredibly stylish too. To complete the look team with this <a href=""/babies/products/t-shirts-tops/white-tee-with-horse-branding.html""><strong>Burberry white tee with horse branding</strong></a> and these <a href=""/babies/products/shoes-1/white-and-grey-europa-velcro-trainers.html""><strong>Lacoste White and grey Europa velcro trainers.</strong></a></p>",TAR-4111246-01,31,"2012-02-01 09:10:00","2012-02-01 09:10:00",58.0000,"Tartine et Chocolat Baby Boys Navy Cargo Trousers"
91411,"TAR-4111246-01-2 years","Navy Cargo Trousers-2 years","<p><a href=""/designers/t-designers/tartine-et-chocolat.html"">Tartine et Chocolat</a> navy cargo trousers feature an elasticated waist, two pockets, one with branding and turn up hemlines. Made from 100% cotton. Machine wash at 30 degrees.</p>
<p>These great smart casual navy cargo trousers from <a href=""/designers/t-designers/tartine-et-chocolat.html""><strong>Tartine et Chocolat</strong></a> are a great item for any little boy to own. The classic navy colour means these trousers are very adaptable and will go with almost anything and the 100% cotton composition will ensure he is comfortable whilst looking incredibly stylish too. To complete the look team with this <a href=""/babies/products/t-shirts-tops/white-tee-with-horse-branding.html""><strong>Burberry white tee with horse branding</strong></a> and these <a href=""/babies/products/shoes-1/white-and-grey-europa-velcro-trainers.html""><strong>Lacoste White and grey Europa velcro trainers.</strong></a></p>",TAR-4111246-01,31,"2012-02-01 09:10:16","2012-02-01 09:10:16",58.0000,"Tartine et Chocolat Baby Boys Navy Cargo Trousers"
91412,"TAR-4111246-01-3 years","Navy Cargo Trousers-3 years","<p><a href=""/designers/t-designers/tartine-et-chocolat.html"">Tartine et Chocolat</a> navy cargo trousers feature an elasticated waist, two pockets, one with branding and turn up hemlines. Made from 100% cotton. Machine wash at 30 degrees.</p>
<p>These great smart casual navy cargo trousers from <a href=""/designers/t-designers/tartine-et-chocolat.html""><strong>Tartine et Chocolat</strong></a> are a great item for any little boy to own. The classic navy colour means these trousers are very adaptable and will go with almost anything and the 100% cotton composition will ensure he is comfortable whilst looking incredibly stylish too. To complete the look team with this <a href=""/babies/products/t-shirts-tops/white-tee-with-horse-branding.html""><strong>Burberry white tee with horse branding</strong></a> and these <a href=""/babies/products/shoes-1/white-and-grey-europa-velcro-trainers.html""><strong>Lacoste White and grey Europa velcro trainers.</strong></a></p>",TAR-4111246-01,31,"2012-02-01 09:10:26","2012-02-01 09:10:26",58.0000,"Tartine et Chocolat Baby Boys Navy Cargo Trousers"
91413,"TAR-4110206-04-3 months","Coral Cross Strap Dress-3 months","<p><a href=""/designers/t-designers/tartine-et-chocolat.html"">Tartine et Chocolate</a> dress features a scoop neck, no sleeves, cross straps on reverse, an elasticated waistband, and bow detailing along the waist on front and reverse. Made from 100% cotton, machine wash at 30 degrees.</p>
<p>This stunning dress from <a href=""/designers/t-designers/tartine-et-chocolat.html""><strong>Tartine et Chocolate</strong></a> is the ultimate item in feminine daytime glamour, with girly additions, such as the cross straps and bow detailing making it impossible not to love. Let your little girl stand out this season, and let this gorgeous dress be the one that does it. To complete the look, team with <a href=""/designers/d-designers/baby-dior-kids/white-tights.html""><strong>Dior White Tights</strong></a> and <a href=""/babies/products/cardigans-sweaters/cream-bolero-cardigan.html""><strong>Mayoral Cream Bolero Cardigan</strong></a>.</p>",TAR-4110206-04,31,"2012-02-01 09:13:59","2012-02-01 09:13:59",69.0000,"Tartine et Chocolate Babies Coral Cross Strap Dress"
91414,"TAR-4110206-04-6 months","Coral Cross Strap Dress-6 months","<p><a href=""/designers/t-designers/tartine-et-chocolat.html"">Tartine et Chocolate</a> dress features a scoop neck, no sleeves, cross straps on reverse, an elasticated waistband, and bow detailing along the waist on front and reverse. Made from 100% cotton, machine wash at 30 degrees.</p>
<p>This stunning dress from <a href=""/designers/t-designers/tartine-et-chocolat.html""><strong>Tartine et Chocolate</strong></a> is the ultimate item in feminine daytime glamour, with girly additions, such as the cross straps and bow detailing making it impossible not to love. Let your little girl stand out this season, and let this gorgeous dress be the one that does it. To complete the look, team with <a href=""/designers/d-designers/baby-dior-kids/white-tights.html""><strong>Dior White Tights</strong></a> and <a href=""/babies/products/cardigans-sweaters/cream-bolero-cardigan.html""><strong>Mayoral Cream Bolero Cardigan</strong></a>.</p>",TAR-4110206-04,31,"2012-02-01 09:14:27","2012-02-01 09:14:27",69.0000,"Tartine et Chocolate Babies Coral Cross Strap Dress"
91415,"TAR-4110206-04-12 months","Coral Cross Strap Dress-12 months","<p><a href=""/designers/t-designers/tartine-et-chocolat.html"">Tartine et Chocolate</a> dress features a scoop neck, no sleeves, cross straps on reverse, an elasticated waistband, and bow detailing along the waist on front and reverse. Made from 100% cotton, machine wash at 30 degrees.</p>
<p>This stunning dress from <a href=""/designers/t-designers/tartine-et-chocolat.html""><strong>Tartine et Chocolate</strong></a> is the ultimate item in feminine daytime glamour, with girly additions, such as the cross straps and bow detailing making it impossible not to love. Let your little girl stand out this season, and let this gorgeous dress be the one that does it. To complete the look, team with <a href=""/designers/d-designers/baby-dior-kids/white-tights.html""><strong>Dior White Tights</strong></a> and <a href=""/babies/products/cardigans-sweaters/cream-bolero-cardigan.html""><strong>Mayoral Cream Bolero Cardigan</strong></a>.</p>",TAR-4110206-04,31,"2012-02-01 09:14:49","2012-02-01 09:14:49",69.0000,"Tartine et Chocolate Babies Coral Cross Strap Dress"
91416,"TAR-4110206-04-18 months","Coral Cross Strap Dress-18 months","<p><a href=""/designers/t-designers/tartine-et-chocolat.html"">Tartine et Chocolate</a> dress features a scoop neck, no sleeves, cross straps on reverse, an elasticated waistband, and bow detailing along the waist on front and reverse. Made from 100% cotton, machine wash at 30 degrees.</p>
<p>This stunning dress from <a href=""/designers/t-designers/tartine-et-chocolat.html""><strong>Tartine et Chocolate</strong></a> is the ultimate item in feminine daytime glamour, with girly additions, such as the cross straps and bow detailing making it impossible not to love. Let your little girl stand out this season, and let this gorgeous dress be the one that does it. To complete the look, team with <a href=""/designers/d-designers/baby-dior-kids/white-tights.html""><strong>Dior White Tights</strong></a> and <a href=""/babies/products/cardigans-sweaters/cream-bolero-cardigan.html""><strong>Mayoral Cream Bolero Cardigan</strong></a>.</p>",TAR-4110206-04,31,"2012-02-01 09:15:02","2012-02-01 09:15:02",69.0000,"Tartine et Chocolate Babies Coral Cross Strap Dress"
91417,"TAR-4110206-04-2 years","Coral Cross Strap Dress-2 years","<p><a href=""/designers/t-designers/tartine-et-chocolat.html"">Tartine et Chocolate</a> dress features a scoop neck, no sleeves, cross straps on reverse, an elasticated waistband, and bow detailing along the waist on front and reverse. Made from 100% cotton, machine wash at 30 degrees.</p>
<p>This stunning dress from <a href=""/designers/t-designers/tartine-et-chocolat.html""><strong>Tartine et Chocolate</strong></a> is the ultimate item in feminine daytime glamour, with girly additions, such as the cross straps and bow detailing making it impossible not to love. Let your little girl stand out this season, and let this gorgeous dress be the one that does it. To complete the look, team with <a href=""/designers/d-designers/baby-dior-kids/white-tights.html""><strong>Dior White Tights</strong></a> and <a href=""/babies/products/cardigans-sweaters/cream-bolero-cardigan.html""><strong>Mayoral Cream Bolero Cardigan</strong></a>.</p>",TAR-4110206-04,31,"2012-02-01 09:15:19","2012-02-01 09:15:19",69.0000,"Tartine et Chocolate Babies Coral Cross Strap Dress"
91418,"TAR-4110206-04-3 years","Coral Cross Strap Dress-3 years","<p><a href=""/designers/t-designers/tartine-et-chocolat.html"">Tartine et Chocolate</a> dress features a scoop neck, no sleeves, cross straps on reverse, an elasticated waistband, and bow detailing along the waist on front and reverse. Made from 100% cotton, machine wash at 30 degrees.</p>
<p>This stunning dress from <a href=""/designers/t-designers/tartine-et-chocolat.html""><strong>Tartine et Chocolate</strong></a> is the ultimate item in feminine daytime glamour, with girly additions, such as the cross straps and bow detailing making it impossible not to love. Let your little girl stand out this season, and let this gorgeous dress be the one that does it. To complete the look, team with <a href=""/designers/d-designers/baby-dior-kids/white-tights.html""><strong>Dior White Tights</strong></a> and <a href=""/babies/products/cardigans-sweaters/cream-bolero-cardigan.html""><strong>Mayoral Cream Bolero Cardigan</strong></a>.</p>",TAR-4110206-04,31,"2012-02-01 09:15:33","2012-02-01 09:15:33",69.0000,"Tartine et Chocolate Babies Coral Cross Strap Dress"
91419,"GALL4131034-05-4 years","'Make Up, Hair Style and Dressing' tee-4 years","<p><a href=""/designers/j-designers/john-galliano.html"" target=""_self"">John Galliano</a> 'Make Up, Hair Style and Dressing' tee in white, features a crew  neckline, pleated cap sleeves, an old fashion camera printed at the chest with polaroid fashion images, gold branding and text printed below and a pleated frill  trim hem. MAdfe from 95% Modal and 5% Elastane, machine wash at 30  degrees.</p>
<p>This cute tee from <a href=""/designers/j-designers/john-galliano.html"" target=""_self""><strong>John Galliano</strong></a> is perfect for aspiring photographers and models alike. Whichever end of the lens she prefers she is sure to fall in love with the feminine frills and fabulous runway pictures on this top. Team with the<a href=""/shoes/products/girls/studded-face-high-tops-in-pink.html"" target=""_self""><strong> Ash Studded 'Face' High Tops In Pink</strong></a> and the <a href=""/designers/l-designers/levis/skinny-indigo-jeans-with-zip-detail.html"" target=""_self""><strong>Levi's Faded Skinny Anna Jeans</strong></a> for a casual look.<br /><br /></p>",GALL4131034-05,61,"2012-02-01 09:16:59","2012-02-01 09:16:59",62.0000,"John Galliano Girls 'Make Up, Hair Style and Dressing' tee"
91420,"GALL4131034-05-6  years","'Make Up, Hair Style and Dressing' tee-6  years","<p><a href=""/designers/j-designers/john-galliano.html"" target=""_self"">John Galliano</a> 'Make Up, Hair Style and Dressing' tee in white, features a crew  neckline, pleated cap sleeves, an old fashion camera printed at the chest with polaroid fashion images, gold branding and text printed below and a pleated frill  trim hem. MAdfe from 95% Modal and 5% Elastane, machine wash at 30  degrees.</p>
<p>This cute tee from <a href=""/designers/j-designers/john-galliano.html"" target=""_self""><strong>John Galliano</strong></a> is perfect for aspiring photographers and models alike. Whichever end of the lens she prefers she is sure to fall in love with the feminine frills and fabulous runway pictures on this top. Team with the<a href=""/shoes/products/girls/studded-face-high-tops-in-pink.html"" target=""_self""><strong> Ash Studded 'Face' High Tops In Pink</strong></a> and the <a href=""/designers/l-designers/levis/skinny-indigo-jeans-with-zip-detail.html"" target=""_self""><strong>Levi's Faded Skinny Anna Jeans</strong></a> for a casual look.<br /><br /></p>",GALL4131034-05,61,"2012-02-01 09:17:16","2012-02-01 09:17:16",62.0000,"John Galliano Girls 'Make Up, Hair Style and Dressing' tee"
91421,"GALL4131034-05-8 years","'Make Up, Hair Style and Dressing' tee-8 years","<p><a href=""/designers/j-designers/john-galliano.html"" target=""_self"">John Galliano</a> 'Make Up, Hair Style and Dressing' tee in white, features a crew  neckline, pleated cap sleeves, an old fashion camera printed at the chest with polaroid fashion images, gold branding and text printed below and a pleated frill  trim hem. MAdfe from 95% Modal and 5% Elastane, machine wash at 30  degrees.</p>
<p>This cute tee from <a href=""/designers/j-designers/john-galliano.html"" target=""_self""><strong>John Galliano</strong></a> is perfect for aspiring photographers and models alike. Whichever end of the lens she prefers she is sure to fall in love with the feminine frills and fabulous runway pictures on this top. Team with the<a href=""/shoes/products/girls/studded-face-high-tops-in-pink.html"" target=""_self""><strong> Ash Studded 'Face' High Tops In Pink</strong></a> and the <a href=""/designers/l-designers/levis/skinny-indigo-jeans-with-zip-detail.html"" target=""_self""><strong>Levi's Faded Skinny Anna Jeans</strong></a> for a casual look.<br /><br /></p>",GALL4131034-05,61,"2012-02-01 09:17:33","2012-02-01 09:17:33",62.0000,"John Galliano Girls 'Make Up, Hair Style and Dressing' tee"
91422,"GALL4131034-05-10 years","'Make Up, Hair Style and Dressing' tee-10 years","<p><a href=""/designers/j-designers/john-galliano.html"" target=""_self"">John Galliano</a> 'Make Up, Hair Style and Dressing' tee in white, features a crew  neckline, pleated cap sleeves, an old fashion camera printed at the chest with polaroid fashion images, gold branding and text printed below and a pleated frill  trim hem. MAdfe from 95% Modal and 5% Elastane, machine wash at 30  degrees.</p>
<p>This cute tee from <a href=""/designers/j-designers/john-galliano.html"" target=""_self""><strong>John Galliano</strong></a> is perfect for aspiring photographers and models alike. Whichever end of the lens she prefers she is sure to fall in love with the feminine frills and fabulous runway pictures on this top. Team with the<a href=""/shoes/products/girls/studded-face-high-tops-in-pink.html"" target=""_self""><strong> Ash Studded 'Face' High Tops In Pink</strong></a> and the <a href=""/designers/l-designers/levis/skinny-indigo-jeans-with-zip-detail.html"" target=""_self""><strong>Levi's Faded Skinny Anna Jeans</strong></a> for a casual look.<br /><br /></p>",GALL4131034-05,61,"2012-02-01 09:19:01","2012-02-01 09:19:01",62.0000,"John Galliano Girls 'Make Up, Hair Style and Dressing' tee"
91423,"GALL4131034-05-12 years","'Make Up, Hair Style and Dressing' tee-12 years","<p><a href=""/designers/j-designers/john-galliano.html"" target=""_self"">John Galliano</a> 'Make Up, Hair Style and Dressing' tee in white, features a crew  neckline, pleated cap sleeves, an old fashion camera printed at the chest with polaroid fashion images, gold branding and text printed below and a pleated frill  trim hem. MAdfe from 95% Modal and 5% Elastane, machine wash at 30  degrees.</p>
<p>This cute tee from <a href=""/designers/j-designers/john-galliano.html"" target=""_self""><strong>John Galliano</strong></a> is perfect for aspiring photographers and models alike. Whichever end of the lens she prefers she is sure to fall in love with the feminine frills and fabulous runway pictures on this top. Team with the<a href=""/shoes/products/girls/studded-face-high-tops-in-pink.html"" target=""_self""><strong> Ash Studded 'Face' High Tops In Pink</strong></a> and the <a href=""/designers/l-designers/levis/skinny-indigo-jeans-with-zip-detail.html"" target=""_self""><strong>Levi's Faded Skinny Anna Jeans</strong></a> for a casual look.<br /><br /></p>",GALL4131034-05,61,"2012-02-01 09:19:18","2012-02-01 09:19:18",62.0000,"John Galliano Girls 'Make Up, Hair Style and Dressing' tee"
91424,TAR-4110412-01,"Navy Jacket","<p><a href=""/designers/t-designers/tartine-et-chocolat.html"">Tartine et Chocolat</a> navy jacket features a logo on the left chest plate, a raised collar with popper fastenings and a central zip fastenings. Additionally this jacket has long sleeves with popper fastenings at the cuffs and two pockets. Made from 70% cotton, 30% nylon. Machine wash at 30 degrees.</p>
<p>This smart navy jacket from <a href=""/designers/t-designers/tartine-et-chocolat.html""><strong>Tartine et Chocolat</strong></a> is the epitome of stylish outerwear and will ensure your little one looks sophisticated whilst keeping warm. The classic navy hue and raised collar give the choice a sophisticated essence which hints at a gentry style. To complete the look team with these <a href=""/babies/products/bottoms-1/dark-denim-straight-leg-jeans.html""><strong>Levi's dark denim straight leg jeans</strong></a> and this <a href=""/babies/products/t-shirts-tops/denim-shirt-with-khaki-trim.html""><strong>D&amp;G Junior denim shirt with khaki trim</strong></a>.</p>",TAR-4110412-01,31,"2012-02-01 09:21:27","2012-02-02 13:42:37",104.0000,"Tartine et Chocolat Baby Boys Navy Jacket"
